code,label,chapter,billable
A57,Chancro blando,Ciertas enfermedades infecciosas y parasitarias,true
A58,Granuloma inguinal,Ciertas enfermedades infecciosas y parasitarias,true
A59,Tricomoniasis,Ciertas enfermedades infecciosas y parasitarias,false
A59.0,Tricomoniasis urogenital,Ciertas enfermedades infecciosas y parasitarias,true
A59.8,Tricomoniasis de otros sitios,Ciertas enfermedades infecciosas y parasitarias,true
A59.9,"Tricomoniasis, no especificada",Ciertas enfermedades infecciosas y parasitarias,true
A60,Infección anogenital debida a virus del herpes [herpes simple],Ciertas enfermedades infecciosas y parasitarias,false
A60.0,Infección de genitales y trayecto urogenital debida a virus del herpes [herpes simple],Ciertas enfermedades infecciosas y parasitarias,true
A60.1,Infección de la piel perianal y recto por virus del herpes simple,Ciertas enfermedades infecciosas y parasitarias,true
A60.9,"Infección anogenital por virus del herpes simple, sin otra especificación",Ciertas enfermedades infecciosas y parasitarias,true
A63,"Otras enfermedades de transmisión predominantemente sexual, no clasificadas en otra parte",Ciertas enfermedades infecciosas y parasitarias,false
A63.0,Verrugas (venéreas) anogenitales,Ciertas enfermedades infecciosas y parasitarias,true
A63.8,"Otras enfermedades de transmisión predominantemente sexual, especificadas",Ciertas enfermedades infecciosas y parasitarias,true
A64,Enfermedad de transmisión sexual no ­especificada,Ciertas enfermedades infecciosas y parasitarias,true
A65,Sífilis no venérea,Ciertas enfermedades infecciosas y parasitarias,true
A66,Frambesia,Ciertas enfermedades infecciosas y parasitarias,false
A66.0,Lesiones iniciales de frambesia,Ciertas enfermedades infecciosas y parasitarias,true
A66.1,Lesiones papilomatosas múltiples y frambesia con paso de cangrejo,Ciertas enfermedades infecciosas y parasitarias,true
A66.2,Otras lesiones precoces de la piel en la frambesia,Ciertas enfermedades infecciosas y parasitarias,true
A66.3,Hiperqueratosis de frambesia,Ciertas enfermedades infecciosas y parasitarias,true
A66.4,Goma y úlceras de frambesia,Ciertas enfermedades infecciosas y parasitarias,true
A66.5,Gangosa,Ciertas enfermedades infecciosas y parasitarias,true
A66.6,Lesiones frambésicas de los huesos y de las articulaciones,Ciertas enfermedades infecciosas y parasitarias,true
A66.7,Otras manifestaciones de frambesia,Ciertas enfermedades infecciosas y parasitarias,true
A66.8,Frambesia latente,Ciertas enfermedades infecciosas y parasitarias,true
A66.9,"Frambesia, no especificada",Ciertas enfermedades infecciosas y parasitarias,true
A67,Pinta [carate],Ciertas enfermedades infecciosas y parasitarias,false
A67.0,Lesiones primarias de la pinta,Ciertas enfermedades infecciosas y parasitarias,true
A67.1,Lesiones intermedias de la pinta,Ciertas enfermedades infecciosas y parasitarias,true
A67.2,Lesiones tardías de la pinta,Ciertas enfermedades infecciosas y parasitarias,true
A67.3,Lesiones mixtas de la pinta,Ciertas enfermedades infecciosas y parasitarias,true
A67.9,"Pinta, no especificada",Ciertas enfermedades infecciosas y parasitarias,true
A68,Fiebres recurrentes,Ciertas enfermedades infecciosas y parasitarias,false
A68.0,Fiebre recurrente transmitida por piojos,Ciertas enfermedades infecciosas y parasitarias,true
A68.1,Fiebre recurrente transmitida por garrapatas,Ciertas enfermedades infecciosas y parasitarias,true
A68.9,"Fiebre recurrente, no especificada",Ciertas enfermedades infecciosas y parasitarias,true
A69,Otras infecciones causadas por espiroquetas,Ciertas enfermedades infecciosas y parasitarias,false
A69.0,Estomatitis ulcerativa necrotizante,Ciertas enfermedades infecciosas y parasitarias,true
A69.1,Otras infecciones de Vincent,Ciertas enfermedades infecciosas y parasitarias,true
A69.2,Enfermedad de Lyme,Ciertas enfermedades infecciosas y parasitarias,true
A69.8,Otras infecciones especificadas por espiroquetas,Ciertas enfermedades infecciosas y parasitarias,true
A69.9,"Infección por espiroqueta, no especificada",Ciertas enfermedades infecciosas y parasitarias,true
A70,Infección debida a Chlamydia psittaci,Ciertas enfermedades infecciosas y parasitarias,true
A71,Tracoma,Ciertas enfermedades infecciosas y parasitarias,false
A71.0,Estado inicial de tracoma,Ciertas enfermedades infecciosas y parasitarias,true
A71.1,Estado activo de tracoma,Ciertas enfermedades infecciosas y parasitarias,true
A71.9,"Tracoma, no especificado",Ciertas enfermedades infecciosas y parasitarias,true
A74,Otras enfermedades causadas por clamidias,Ciertas enfermedades infecciosas y parasitarias,false
A74.0,Conjuntivitis por clamidias (H13.1),Ciertas enfermedades infecciosas y parasitarias,true
A74.8,Otras enfermedades por clamidias,Ciertas enfermedades infecciosas y parasitarias,true
A74.9,"Infección por clamidias, no especificada",Ciertas enfermedades infecciosas y parasitarias,true
A75,Tifus,Ciertas enfermedades infecciosas y parasitarias,false
A75.0,Tifus epidémico debido a Rickettsia prowazekii transmitido por piojos,Ciertas enfermedades infecciosas y parasitarias,true
A75.1,Tifus recrudescente [enfermedad de Brill],Ciertas enfermedades infecciosas y parasitarias,true
A75.2,Tifus debido a Rickettsia typhi,Ciertas enfermedades infecciosas y parasitarias,true
A75.3,Tifus debido a Rickettsia tsutsugamushi,Ciertas enfermedades infecciosas y parasitarias,true
A75.9,"Tifus, no especificado",Ciertas enfermedades infecciosas y parasitarias,true
A77,Fiebre maculosa [rickettsiosis transmitida por garrapatas],Ciertas enfermedades infecciosas y parasitarias,false
A77.0,Fiebre maculosa debida a Rickettsia rickettsii,Ciertas enfermedades infecciosas y parasitarias,true
A77.1,Fiebre maculosa debida a Rickettsia conorii,Ciertas enfermedades infecciosas y parasitarias,true
A77.2,Fiebre maculosa debida a Rickettsia siberica,Ciertas enfermedades infecciosas y parasitarias,true
A77.3,Fiebre maculosa debida a Rickettsia australis,Ciertas enfermedades infecciosas y parasitarias,true
A77.8,Otras fiebres maculosas,Ciertas enfermedades infecciosas y parasitarias,true
A77.9,"Fiebre maculosa, no especificada",Ciertas enfermedades infecciosas y parasitarias,true
A78,Fiebre Q,Ciertas enfermedades infecciosas y parasitarias,true
A79,Otras rickettsiosis,Ciertas enfermedades infecciosas y parasitarias,false
A79.0,Fiebre de las trincheras,Ciertas enfermedades infecciosas y parasitarias,true
A79.1,Rickettsiosis pustulosa debida a Rickettsia akari,Ciertas enfermedades infecciosas y parasitarias,true
A79.8,Otras rickettsiosis especificadas,Ciertas enfermedades infecciosas y parasitarias,true
A79.9,"Rickettsiosis, no especificada",Ciertas enfermedades infecciosas y parasitarias,true
A80,Poliomielitis aguda,Ciertas enfermedades infecciosas y parasitarias,false
A80.0,"Poliomielitis aguda paralítica, asociada a vacuna",Ciertas enfermedades infecciosas y parasitarias,true
A80.1,Poliomielitis aguda paralítica debida a virus salvaje importado,Ciertas enfermedades infecciosas y parasitarias,true
A80.2,Poliomielitis aguda paralítica debida a virus salvaje autóctono,Ciertas enfermedades infecciosas y parasitarias,true
A80.3,"Otras poliomielitis agudas paralíticas, y las no especificadas",Ciertas enfermedades infecciosas y parasitarias,true
A80.4,Poliomielitis aguda no paralítica,Ciertas enfermedades infecciosas y parasitarias,true
A80.9,"Poliomielitis aguda, sin otra especificación",Ciertas enfermedades infecciosas y parasitarias,true
A81,Infecciones del sistema nervioso central por virus atípico,Ciertas enfermedades infecciosas y parasitarias,false
A81.0,Enfermedad de Creutzfeldt-Jakob,Ciertas enfermedades infecciosas y parasitarias,true
A81.1,Panencefalitis esclerosante subaguda,Ciertas enfermedades infecciosas y parasitarias,true
A81.2,Leucoencefalopatía multifocal progresiva,Ciertas enfermedades infecciosas y parasitarias,true
A81.8,Otras infecciones del sistema nervioso central por virus atípico,Ciertas enfermedades infecciosas y parasitarias,true
A81.9,"Infecciones del sistema nervioso central por virus atípico, sin otra especificación",Ciertas enfermedades infecciosas y parasitarias,true
A82,Rabia,Ciertas enfermedades infecciosas y parasitarias,false
A82.0,Rabia selvática,Ciertas enfermedades infecciosas y parasitarias,true
A82.1,Rabia urbana,Ciertas enfermedades infecciosas y parasitarias,true
A82.9,"Rabia, sin otra especificación",Ciertas enfermedades infecciosas y parasitarias,true
A83,Encefalitis viral transmitida por mosquitos,Ciertas enfermedades infecciosas y parasitarias,false
A83.0,Encefalitis japonesa,Ciertas enfermedades infecciosas y parasitarias,true
A83.1,Encefalitis equina del oeste,Ciertas enfermedades infecciosas y parasitarias,true
A83.2,Encefalitis equina del este,Ciertas enfermedades infecciosas y parasitarias,true
A83.3,Encefalitis de San Luis,Ciertas enfermedades infecciosas y parasitarias,true
A83.4,Encefalitis australiana,Ciertas enfermedades infecciosas y parasitarias,true
A83.5,Encefalitis de California,Ciertas enfermedades infecciosas y parasitarias,true
A83.6,Enfermedad por virus Rocío,Ciertas enfermedades infecciosas y parasitarias,true
A83.8,Otras encefalitis virales transmitidas por mosquitos,Ciertas enfermedades infecciosas y parasitarias,true
A83.9,"Encefalitis viral transmitida por mosquitos, sin otra especificación",Ciertas enfermedades infecciosas y parasitarias,true
A84,Encefalitis viral transmitida por garrapatas,Ciertas enfermedades infecciosas y parasitarias,false
A84.0,Encefalitis del Lejano Oriente transmitida por garrapatas [encefalitis primaveroestival rusa],Ciertas enfermedades infecciosas y parasitarias,true
A84.1,Encefalitis centroeuropea transmitida por garrapatas,Ciertas enfermedades infecciosas y parasitarias,true
A84.8,Otras encefalitis virales transmitidas por garrapatas,Ciertas enfermedades infecciosas y parasitarias,true
A84.9,"Encefalitis viral transmitida por garrapatas, sin otra especificación",Ciertas enfermedades infecciosas y parasitarias,true
A85,"Otras encefalitis virales, no clasificadas en otra parte",Ciertas enfermedades infecciosas y parasitarias,false
A85.0,Encefalitis enteroviral (G05.1),Ciertas enfermedades infecciosas y parasitarias,true
A85.1,Encefalitis por adenovirus (G05.1),Ciertas enfermedades infecciosas y parasitarias,true
A85.2,"Encefalitis viral transmitida por artrópodos, sin otra especificación",Ciertas enfermedades infecciosas y parasitarias,true
A85.8,Otras encefalitis virales especificadas,Ciertas enfermedades infecciosas y parasitarias,true
A86,"Encefalitis viral, no especificada",Ciertas enfermedades infecciosas y parasitarias,true
A87,Meningitis viral,Ciertas enfermedades infecciosas y parasitarias,false
A87.0,Meningitis enteroviral (G02.0),Ciertas enfermedades infecciosas y parasitarias,true
A87.1,Meningitis debida a adenovirus (G02.0),Ciertas enfermedades infecciosas y parasitarias,true
A87.2,Coriomeningitis linfocítica,Ciertas enfermedades infecciosas y parasitarias,true
A87.8,Otras meningitis virales,Ciertas enfermedades infecciosas y parasitarias,true
A87.9,"Meningitis viral, sin otra especificación",Ciertas enfermedades infecciosas y parasitarias,true
A88,"Otras infecciones virales del sistema nervioso central, no clasificadas en otra parte",Ciertas enfermedades infecciosas y parasitarias,false
A88.0,Fiebre exantemática enteroviral [exantema de Boston],Ciertas enfermedades infecciosas y parasitarias,true
A88.1,Vértigo epidémico,Ciertas enfermedades infecciosas y parasitarias,true
A88.8,Otras infecciones virales especificadas del sistema nervioso central,Ciertas enfermedades infecciosas y parasitarias,true
A89,"Infección viral del sistema nervioso central, no especificada",Ciertas enfermedades infecciosas y parasitarias,true
A90,Fiebre del dengue [dengue clásico],Ciertas enfermedades infecciosas y parasitarias,true
A91,Fiebre del dengue hemorrágico,Ciertas enfermedades infecciosas y parasitarias,true
A92,Otras fiebres virales transmitidas por mosquitos,Ciertas enfermedades infecciosas y parasitarias,false
A92.0,Enfermedad por virus Chikungunya,Ciertas enfermedades infecciosas y parasitarias,true
A92.1,Fiebre de O’nyong-nyong,Ciertas enfermedades infecciosas y parasitarias,true
A92.2,Fiebre equina venezolana,Ciertas enfermedades infecciosas y parasitarias,true
A92.3,Enfermedad viral del oeste del Nilo,Ciertas enfermedades infecciosas y parasitarias,true
A92.4,Fiebre del valle del Rift,Ciertas enfermedades infecciosas y parasitarias,true
A92.8,Otras fiebres virales especificadas transmitidas por mosquitos,Ciertas enfermedades infecciosas y parasitarias,true
A92.9,"Fiebre viral transmitida por mosquito, sin otra especificación",Ciertas enfermedades infecciosas y parasitarias,true
A93,"Otras fiebres virales transmitidas por artrópodos, no clasificadas en otra parte",Ciertas enfermedades infecciosas y parasitarias,false
A93.0,Enfermedad por virus de Oropouche,Ciertas enfermedades infecciosas y parasitarias,true
A93.1,Fiebre transmitida por flebótomos,Ciertas enfermedades infecciosas y parasitarias,true
A93.2,Fiebre de Colorado transmitida por garrapatas,Ciertas enfermedades infecciosas y parasitarias,true
A93.8,Otras fiebres virales especificadas transmitidas por artrópodos,Ciertas enfermedades infecciosas y parasitarias,true
A94,"Fiebre viral transmitida por artrópodos, no ­especificada",Ciertas enfermedades infecciosas y parasitarias,true
A95,Fiebre amarilla,Ciertas enfermedades infecciosas y parasitarias,false
A95.0,Fiebre amarilla selvática,Ciertas enfermedades infecciosas y parasitarias,true
A95.1,Fiebre amarilla urbana,Ciertas enfermedades infecciosas y parasitarias,true
A95.9,"Fiebre amarilla, no especificada",Ciertas enfermedades infecciosas y parasitarias,true
A96,Fiebre hemorrágica por arenavirus,Ciertas enfermedades infecciosas y parasitarias,false
A96.0,Fiebre hemorrágica de Junín,Ciertas enfermedades infecciosas y parasitarias,true
A96.1,Fiebre hemorrágica de Machupo,Ciertas enfermedades infecciosas y parasitarias,true
A96.2,Fiebre de Lassa,Ciertas enfermedades infecciosas y parasitarias,true
A96.8,Otras fiebres hemorrágicas por arenavirus,Ciertas enfermedades infecciosas y parasitarias,true
A96.9,"Fiebre hemorrágica por arenavirus, sin otra especificación",Ciertas enfermedades infecciosas y parasitarias,true
A98,"Otras fiebres virales hemorrágicas, no clasificadas en otra parte",Ciertas enfermedades infecciosas y parasitarias,false
A98.0,Fiebre hemorrágica de Crimea-Congo,Ciertas enfermedades infecciosas y parasitarias,true
A98.1,Fiebre hemorrágica de Omsk,Ciertas enfermedades infecciosas y parasitarias,true
A98.2,Enfermedad de la selva de Kyasanur,Ciertas enfermedades infecciosas y parasitarias,true
