code,label,chapter,billable
1C16,Gangrena gaseosa,Algunas enfermedades infecciosas o parasitarias,true
1C17,Difteria,Algunas enfermedades infecciosas o parasitarias,false
1C17.0,Difteria faríngea o tonsilar,Algunas enfermedades infecciosas o parasitarias,false
1C17.00,Parálisis posdiftérica de la úvula,Algunas enfermedades infecciosas o parasitarias,true
1C17.0Y,Otra difteria faríngea o tonsilar especificada,Algunas enfermedades infecciosas o parasitarias,true
1C17.0Z,"Difteria faríngea o tonsilar, sin especificación",Algunas enfermedades infecciosas o parasitarias,true
1C17.1,Difteria nasal,Algunas enfermedades infecciosas o parasitarias,true
1C17.2,Difteria laríngea,Algunas enfermedades infecciosas o parasitarias,true
1C17.3,Difteria cutánea,Algunas enfermedades infecciosas o parasitarias,true
1C17.Y,Otra difteria especificada,Algunas enfermedades infecciosas o parasitarias,true
1C17.Z,"Difteria, sin especificación",Algunas enfermedades infecciosas o parasitarias,true
1C18,Fiebre purpúrica brasileña,Algunas enfermedades infecciosas o parasitarias,true
1C19,Legionelosis,Algunas enfermedades infecciosas o parasitarias,false
1C19.0,Enfermedad de los legionarios no neumónica,Algunas enfermedades infecciosas o parasitarias,true
1C19.1,Legionelosis,Algunas enfermedades infecciosas o parasitarias,true
1C19.Z,"Legionelosis, sin especificación",Algunas enfermedades infecciosas o parasitarias,true
1C1A,Listeriosis,Algunas enfermedades infecciosas o parasitarias,false
1C1A.0,Listeriosis cutánea,Algunas enfermedades infecciosas o parasitarias,true
1C1A.1,Meningitis o meningoencefalitis por listeria,Algunas enfermedades infecciosas o parasitarias,true
1C1A.Y,Otra listeriosis especificada,Algunas enfermedades infecciosas o parasitarias,true
1C1A.Z,"Listeriosis, sin especificación",Algunas enfermedades infecciosas o parasitarias,true
1C1B,Nocardiosis,Algunas enfermedades infecciosas o parasitarias,false
1C1B.0,Nocardiosis pulmonar,Algunas enfermedades infecciosas o parasitarias,true
1C1B.1,Nocardiosis cutánea,Algunas enfermedades infecciosas o parasitarias,true
1C1B.Y,Otra formas especificadas de nocardiosis,Algunas enfermedades infecciosas o parasitarias,true
1C1B.Z,"Nocardiosis, sin especificación",Algunas enfermedades infecciosas o parasitarias,true
1C1C,Enfermedad meningocócica,Algunas enfermedades infecciosas o parasitarias,false
1C1C.0,Meningitis meningocócica,Algunas enfermedades infecciosas o parasitarias,true
1C1C.1,Síndrome de Waterhouse-Friderichsen,Algunas enfermedades infecciosas o parasitarias,true
1C1C.2,Meningococemia,Algunas enfermedades infecciosas o parasitarias,false
1C1C.20,Meningococemia aguda,Algunas enfermedades infecciosas o parasitarias,true
1C1C.2Y,Otra meningococemia especificada,Algunas enfermedades infecciosas o parasitarias,true
1C1C.2Z,"Meningococemia, sin especificación",Algunas enfermedades infecciosas o parasitarias,true
1C1C.Y,Otra enfermedad meningocócica especificada,Algunas enfermedades infecciosas o parasitarias,true
1C1C.Z,"Enfermedad meningocócica, sin especificación",Algunas enfermedades infecciosas o parasitarias,true
1C1D,Pian,Algunas enfermedades infecciosas o parasitarias,false
1C1D.0,Pian primario,Algunas enfermedades infecciosas o parasitarias,true
1C1D.1,Pian secundario,Algunas enfermedades infecciosas o parasitarias,true
1C1D.2,Pian terciario,Algunas enfermedades infecciosas o parasitarias,true
1C1D.3,Pian latente,Algunas enfermedades infecciosas o parasitarias,true
1C1D.Z,"Pian, sin especificación",Algunas enfermedades infecciosas o parasitarias,true
1C1E,Pinta,Algunas enfermedades infecciosas o parasitarias,false
1C1E.0,Lesiones primarias de la pinta,Algunas enfermedades infecciosas o parasitarias,true
1C1E.1,Lesiones intermedias de la pinta,Algunas enfermedades infecciosas o parasitarias,true
1C1E.2,Lesiones tardías de la pinta,Algunas enfermedades infecciosas o parasitarias,true
1C1E.3,Lesiones mixtas de la pinta,Algunas enfermedades infecciosas o parasitarias,true
1C1E.Z,"Pinta, sin especificación",Algunas enfermedades infecciosas o parasitarias,true
1C1F,Sífilis endémica no venérea,Algunas enfermedades infecciosas o parasitarias,true
1C1G,Borreliosis de Lyme,Algunas enfermedades infecciosas o parasitarias,false
1C1G.0,Borreliosis cutánea temprana de Lyme,Algunas enfermedades infecciosas o parasitarias,true
1C1G.1,Borreliosis de Lyme diseminada,Algunas enfermedades infecciosas o parasitarias,false
1C1G.10,Neuroborreliosis de Lyme,Algunas enfermedades infecciosas o parasitarias,true
1C1G.11,Carditis de Lyme,Algunas enfermedades infecciosas o parasitarias,true
1C1G.12,Borreliosis de Lyme oftálmica,Algunas enfermedades infecciosas o parasitarias,true
1C1G.13,Artritis de Lyme,Algunas enfermedades infecciosas o parasitarias,true
1C1G.14,Borreliosis de Lyme cutánea tardía,Algunas enfermedades infecciosas o parasitarias,true
1C1G.1Y,Otra borreliosis de Lyme diseminada especificada,Algunas enfermedades infecciosas o parasitarias,true
1C1G.1Z,"Borreliosis de Lyme diseminada, sin especificación",Algunas enfermedades infecciosas o parasitarias,true
1C1G.Y,Otra borreliosis de Lyme especificada,Algunas enfermedades infecciosas o parasitarias,true
1C1G.Z,"Borreliosis de Lyme, sin especificación",Algunas enfermedades infecciosas o parasitarias,true
1C1H,Gingivitis ulcerativa necrosante,Algunas enfermedades infecciosas o parasitarias,false
1C1H.0,Otras infecciones de Vincent,Algunas enfermedades infecciosas o parasitarias,true
1C1H.Y,Otra gingivitis ulcerativa necrosante especificada,Algunas enfermedades infecciosas o parasitarias,true
1C1H.Z,"Gingivitis ulcerativa necrosante, sin especificación",Algunas enfermedades infecciosas o parasitarias,true
1C1J,Fiebre recurrente,Algunas enfermedades infecciosas o parasitarias,false
1C1J.0,Fiebre recurrente transmitida por garrapatas,Algunas enfermedades infecciosas o parasitarias,true
1C1J.1,Fiebre recurrente transmitida por piojos,Algunas enfermedades infecciosas o parasitarias,true
1C1J.Z,"Fiebre recurrente, sin especificación",Algunas enfermedades infecciosas o parasitarias,true
1C20,Conjuntivitis por Clamidia,Algunas enfermedades infecciosas o parasitarias,true
1C21,Peritonitis por Chlamydia,Algunas enfermedades infecciosas o parasitarias,true
1C22,Infecciones por Chlamydia psittaci,Algunas enfermedades infecciosas o parasitarias,true
1C23,Tracoma,Algunas enfermedades infecciosas o parasitarias,false
1C23.0,Etapa inicial del tracoma,Algunas enfermedades infecciosas o parasitarias,true
1C23.1,Etapa activa del tracoma,Algunas enfermedades infecciosas o parasitarias,true
1C23.Y,Otro tracoma especificado,Algunas enfermedades infecciosas o parasitarias,true
1C23.Z,"Tracoma, sin especificación",Algunas enfermedades infecciosas o parasitarias,true
1C2Y,Otras enfermedades especificadas por Clamidia,Algunas enfermedades infecciosas o parasitarias,true
1C2Z,"Enfermedades por Clamidia, sin especificación",Algunas enfermedades infecciosas o parasitarias,true
1C30,Tifus,Algunas enfermedades infecciosas o parasitarias,false
1C30.0,"Tifus epidémico transmitido por piojos, causado por Rickettsia prowazekii",Algunas enfermedades infecciosas o parasitarias,true
1C30.1,Tifus recrudescente,Algunas enfermedades infecciosas o parasitarias,true
1C30.2,Tifus por Rickettsia typhi,Algunas enfermedades infecciosas o parasitarias,true
1C30.3,Tifus por Rickettsia tsutsugamushi,Algunas enfermedades infecciosas o parasitarias,true
1C30.Y,Otro tifus especificado,Algunas enfermedades infecciosas o parasitarias,true
1C30.Z,"Tifus, sin especificación",Algunas enfermedades infecciosas o parasitarias,true
1C31,Fiebre maculosa,Algunas enfermedades infecciosas o parasitarias,false
1C31.0,Fiebre maculosa por Rickettsia rickettsii,Algunas enfermedades infecciosas o parasitarias,true
1C31.1,Fiebre maculosa por Rickettsia conorii,Algunas enfermedades infecciosas o parasitarias,true
1C31.2,Fiebre maculosa por Rickettsia sibirica,Algunas enfermedades infecciosas o parasitarias,true
1C31.3,Fiebre maculosa por Rickettsia australis,Algunas enfermedades infecciosas o parasitarias,true
1C31.Y,Otra fiebre maculosa especificada,Algunas enfermedades infecciosas o parasitarias,true
1C31.Z,"Fiebre maculosa, sin especificación",Algunas enfermedades infecciosas o parasitarias,true
1C32,Rickettsiosis exantemática,Algunas enfermedades infecciosas o parasitarias,true
1C33,Fiebre Q,Algunas enfermedades infecciosas o parasitarias,true
1C3Y,Otra rickettsiosis especificada,Algunas enfermedades infecciosas o parasitarias,true
1C3Z,"Rickettsiosis, sin especificación",Algunas enfermedades infecciosas o parasitarias,true
1C40,Campilobacteriosis,Algunas enfermedades infecciosas o parasitarias,true
1C41,Infección bacteriana de localización no especificada,Algunas enfermedades infecciosas o parasitarias,true
1C42,Melioidosis,Algunas enfermedades infecciosas o parasitarias,true
1C43,Actinomicetoma,Algunas enfermedades infecciosas o parasitarias,true
1C44,Infecciones bacterianas no piógenas de la piel,Algunas enfermedades infecciosas o parasitarias,true
1C45,Síndrome de choque tóxico,Algunas enfermedades infecciosas o parasitarias,false
1C45.0,Síndrome de choque tóxico estreptocócico,Algunas enfermedades infecciosas o parasitarias,true
1C45.1,Síndrome de choque tóxico estafilocócico,Algunas enfermedades infecciosas o parasitarias,true
1C45.Y,Síndrome de choque tóxico debido a otro agente infeccioso especificado,Algunas enfermedades infecciosas o parasitarias,true
1C45.Z,Síndrome de shock tóxico sin especificación del agente infeccioso,Algunas enfermedades infecciosas o parasitarias,true
1C4Y,Otras enfermedades bacterianas especificadas,Algunas enfermedades infecciosas o parasitarias,true
1C4Z,"Enfermedades bacterianas, sin especificación",Algunas enfermedades infecciosas o parasitarias,true
1C60,Enfermedad por el virus de la inmunodeficiencia humana asociada a la tuberculosis,Algunas enfermedades infecciosas o parasitarias,false
1C60.0,Enfermedad por VIH en estadio clínico 1 asociada a tuberculosis,Algunas enfermedades infecciosas o parasitarias,true
1C60.1,Enfermedad por VIH en estadio clínico 2 asociada a tuberculosis,Algunas enfermedades infecciosas o parasitarias,true
1C60.2,Enfermedad por VIH en estadio clínico 3 asociada a tuberculosis,Algunas enfermedades infecciosas o parasitarias,true
1C60.3,Enfermedad por VIH en estadio clínico 4 asociada a tuberculosis,Algunas enfermedades infecciosas o parasitarias,false
1C60.30,"Sarcoma de Kaposi asociado a la infección por el virus de la inmunodeficiencia humana, asociada a la tuberculosis",Algunas enfermedades infecciosas o parasitarias,true
1C60.3Y,Otra enfermedad por VIH especificada en estadio clínico 4 asociada a tuberculosis,Algunas enfermedades infecciosas o parasitarias,true
1C60.3Z,"Enfermedad por VIH en estadio clínico 4 asociada a tuberculosis, sin especificación",Algunas enfermedades infecciosas o parasitarias,true
1C60.Z,"Infección por el virus de la inmunodeficiencia humana asociada a la tuberculosis, estadio clínico sin especificación",Algunas enfermedades infecciosas o parasitarias,true
1C61,Enfermedad por el virus de la inmunodeficiencia humana asociada al paludismo,Algunas enfermedades infecciosas o parasitarias,false
1C61.0,Enfermedad por VIH en estadio clínico 1 asociada a paludismo,Algunas enfermedades infecciosas o parasitarias,true
1C61.1,Enfermedad por VIH en estadio clínico 2 asociada a paludismo,Algunas enfermedades infecciosas o parasitarias,true
1C61.2,Enfermedad por VIH en estadio clínico 3 asociada a paludismo,Algunas enfermedades infecciosas o parasitarias,true
1C61.3,Enfermedad por VIH en estadio clínico 4 asociada a paludismo,Algunas enfermedades infecciosas o parasitarias,false
1C61.30,Sarcoma de Kaposi asociado a la inmunodeficiencia por VIH y paludismo,Algunas enfermedades infecciosas o parasitarias,true
1C61.3Y,Otra enfermedad por VIH especificada en estadio clínico 4 asociada a paludismo,Algunas enfermedades infecciosas o parasitarias,true
1C61.3Z,"Enfermedad por VIH en estadio clínico 4 asociada a paludismo, sin especificación",Algunas enfermedades infecciosas o parasitarias,true
1C61.Z,"Infección por el VIH asociada a paludismo, sin especificación",Algunas enfermedades infecciosas o parasitarias,true
1C62,"Enfermedad por virus de la inmunodeficiencia humana, sin mención de tuberculosis o paludismo",Algunas enfermedades infecciosas o parasitarias,false
1C62.0,Enfermedad por el VIH en estadio clínico 1 sin mención de tuberculosis o malaria,Algunas enfermedades infecciosas o parasitarias,true
1C62.1,Enfermedad por virus de la inmunodeficiencia humana estadio clínico 2 sin mención de tuberculosis o malaria,Algunas enfermedades infecciosas o parasitarias,true
1C62.2,Enfermedad por virus de la inmunodeficiencia humana estadio clínico 3 sin mención de tuberculosis o malaria,Algunas enfermedades infecciosas o parasitarias,true
1C62.3,Enfermedad por virus de la inmunodeficiencia humana estadio clínico 4 sin mención de tuberculosis o malaria,Algunas enfermedades infecciosas o parasitarias,false
1C62.30,Sarcoma de Kaposi asociado con la enfermedad por el virus de la inmunodeficiencia humana sin mención de tuberculosis o malaria,Algunas enfermedades infecciosas o parasitarias,true
1C62.3Y,Otra infección especificada por el VIH en estadio clínico 4 sin mención de tuberculosis o malaria,Algunas enfermedades infecciosas o parasitarias,true
1C62.3Z,"Infección por el VIH en estadio clínico 4 sin mención de tuberculosis o malaria, sin especificación",Algunas enfermedades infecciosas o parasitarias,true
1C62.Z,"Enfermedad por virus de la inmunodeficiencia humana, sin mención de tuberculosis o paludismo, estadio clínico sin especificación",Algunas enfermedades infecciosas o parasitarias,true
1C80,"Encefalitis viral, no clasificada en otra parte",Algunas enfermedades infecciosas o parasitarias,true
1C81,Poliomielitis aguda,Algunas enfermedades infecciosas o parasitarias,true
1C82,Rabia,Algunas enfermedades infecciosas o parasitarias,true
